IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
54,40,127983.5077,87
54,41,109352.9502,83
54,42,88127.24293,72
54,43,98574.63053,81
54,44,75495.01064,64
54,45,84256.83417,70
54,46,75799.52046,65
54,47,74832.44015,63
54,48,44506.83876,38
54,49,36645.03087,30
54,50,78178.75853,67
54,51,54009.95054,48
54,52,31037.30211,23
54,53,95312.20174,78
54,55,67445.29544,58
54,56,64988.02497,56
54,57,53667.17153,47
54,58,73162.77516,61
54,59,43447.4775,36
54,60,20446.0086,11
54,61,34968.58583,27
54,62,21595.73665,13
54,63,6528.820323,1
54,64,14616.91562,7
54,65,33706.94527,25
54,66,61838.87165,54
54,67,24187.5131,15
54,68,9626.421038,4
54,69,7944.365827,2
54,70,38150.33364,33
54,71,88994.60541,73
54,72,31002.29489,22
54,73,8356.614087,3
54,74,47555.5405,41
54,75,22765.19344,14
54,76,72251.92039,60
54,77,17912.20574,9
54,78,30670.27962,21
54,79,46475.69153,40
54,80,61339.55121,53
54,81,30389.24212,20
54,82,11478.41269,5
54,83,49335.2009,44
54,84,92396.75917,75
54,85,37626.83237,31
54,86,97275.42394,80
54,87,92872.35787,76
54,88,115269.1491,84
55,1,101570.9654,38
55,2,87712.27702,23
55,3,96278.37595,31
55,4,73942.25746,12
55,5,126093.5894,58
55,6,153821.9021,75
55,7,49138.75902,3
55,8,61239.79171,6
55,9,179116.0101,86
55,10,114084.6781,49
55,11,95320.91346,30
55,12,84975.78382,19
55,13,85141.58413,20
55,14,78200.89804,16
55,15,124874.7592,57
55,16,115232.2445,51
55,17,100988.8717,37
55,18,62167.29351,7
55,19,107048.3505,44
55,20,135925.8229,65
55,21,156924.4095,78
55,22,89843.26564,25
55,23,147551.6065,72
55,24,90603.32343,26
55,25,98151.63905,35
55,26,144581.1877,68
55,27,123230.3673,56
55,28,134122.9156,64
55,29,106132.3606,43
55,30,165836.2052,83
55,31,117676.2278,52
55,32,103850.599,41
55,33,141205.9791,67
55,34,127273.83,61
55,35,144891.285,69
55,36,118437.8619,54
55,37,188168.511,87
55,38,157956.535,80
55,39,155510.8707,77
55,40,173065.3118,84
55,41,147304.7345,70
55,42,155167.0709,76
55,43,164583.9959,82
55,44,132012.8137,62
55,45,136577.1865,66
55,46,111988.6153,46
55,47,118207.0831,53
55,48,24840.66243,1
55,49,73511.91585,11
55,50,127245.9162,60
55,51,96364.11459,33
55,52,79467.7158,17
55,53,148680.5845,73
55,54,67445.29544,9
55,56,113711.2733,48
55,57,105095.332,42
55,58,126628.4443,59
55,59,96280.26351,32
55,60,70943.17148,10
55,61,91698.13096,27
55,62,80979.86397,18
55,63,60931.0253,5
55,64,53510.33617,4
55,65,94760.92289,28
55,66,120593.1002,55
55,67,87158.77865,22
55,68,74446.41323,13
55,69,65819.20848,8
55,70,100204.4154,36
55,71,147379.8673,71
55,72,95198.13537,29
55,73,75797.88884,14
55,74,110336.7744,45
55,75,88593.78412,24
55,76,132595.984,63
55,77,85162.93935,21
55,78,96839.51958,34
55,79,103321.0102,40
55,80,114872.349,50
55,81,37457.7914,2
55,82,77103.77342,15
55,83,113657.7706,47
55,84,152750.3913,74
55,85,103250.4655,39
55,86,159309.9478,81
55,87,157127.9099,79
55,88,178793.4382,85
56,1,49508.24486,33
56,2,60418.35725,45
56,3,54131.28071,35
56,4,77739.7848,66
56,5,37433.35478,21
56,6,80232.62644,70
56,7,65471.16039,52
56,8,60042.75947,44
56,9,66803.74776,54
56,10,47267.59585,30
56,11,66075.65035,53
56,12,72464.85736,60
56,13,79761.40863,69
56,14,94862.26098,78
56,15,54265.45383,38
56,16,58754.93966,43
56,17,74204.98423,62
56,18,51579.76927,34
56,19,64752.27544,49
56,20,54264.42788,37
56,21,63893.58149,48
56,22,93141.22868,77
56,23,58734.8389,42
56,24,103597.8253,81
56,25,87708.09373,74
56,26,62836.20185,47
56,27,69402.04807,57
56,28,64851.9817,50
56,29,84132.22412,73
56,30,76317.18729,65
56,31,82942.0431,72
56,32,99081.04319,80
56,33,77863.3998,67
56,34,79513.93648,68
56,35,88872.02144,75
56,36,98687.76695,79
56,37,110831.142,83
56,38,106730.011,82
56,39,126588.659,85
56,40,170189.9253,87
56,41,159752.3523,86
56,42,71764.83941,59
56,43,71367.39515,58
56,44,22694.89251,11
56,45,23000.68674,12
56,46,21925.07118,10
56,47,12293.33285,3
56,48,89575.5599,76
56,49,40206.30464,23
56,50,13821.10442,4
56,51,18014.94049,6
56,52,36527.56693,19
56,53,35109.51884,18
56,54,64988.02497,51
56,55,113711.2733,84
56,57,11448.27299,2
56,58,14643.07824,5
56,59,21547.64986,8
56,60,47670.06812,31
56,61,30388.04861,13
56,62,43458.12705,27
56,63,68666.83166,56
56,64,75858.48846,64
56,65,34580.56785,17
56,66,21579.39092,9
56,67,43215.15433,26
56,68,55776.659,39
56,69,72745.72357,61
56,70,33561.70659,16
56,71,37767.14033,22
56,72,41103.48909,24
56,73,61212.21867,46
56,74,32387.46338,15
56,75,48651.81089,32
56,76,30503.5355,14
56,77,55827.36545,40
56,78,46780.33255,29
56,79,21268.85658,7
56,80,9396.282522,1
56,81,81161.97902,71
56,82,67345.7433,55
56,83,37303.14037,20
56,84,45373.14766,28
56,85,43121.73433,25
56,86,54146.27626,36
56,87,58314.025,41
56,88,74497.58089,63
57,1,39328.49224,30
57,2,49203.93837,38
57,3,43417.59053,32
57,4,66293.31929,61
57,5,33490.33043,25
57,6,75983.54747,72
57,7,56220.76582,48
57,8,49334.33602,39
57,9,74108.96672,70
57,10,39074.72488,29
57,11,55274.32623,46
57,12,61186.15619,55
57,13,68483.16077,62
57,14,83439.87433,78
57,15,47623.44589,37
57,16,50133.4614,43
57,17,63694.57835,59
57,18,43564.47972,33
57,19,54922.53846,45
57,20,50100.59769,42
57,21,63392.59399,58
57,22,81934.24306,76
57,23,56769.36877,49
57,24,92335.77576,81
57,25,76854.68467,73
57,26,59328.68605,53
57,27,61286.15428,56
57,28,58868.30624,52
57,29,73780.11103,69
57,30,75382.40306,71
57,31,73523.53179,68
57,32,88312.585,79
57,33,71702.3998,67
57,34,71274.99763,65
57,35,82187.69495,77
57,36,88753.52482,80
57,37,108356.0888,84
57,38,100129.0117,82
57,39,118217.4041,85
57,40,160684.2842,87
57,41,149305.9662,86
57,42,69151.3499,63
57,43,71228.63334,64
57,44,27339.32786,15
57,45,32024.88669,21
57,46,29269.69885,16
57,47,22814.09097,9
57,48,80583.49782,75
57,49,32032.18222,22
57,50,24583.73486,13
57,51,14524.13758,5
57,52,26304.19455,14
57,53,43944.51703,34
57,54,53667.17153,44
57,55,105095.332,83
57,56,11448.27299,4
57,58,21573.86247,8
57,59,10258.37611,2
57,60,37031.50874,27
57,61,18944.05646,6
57,62,32093.55713,23
57,63,57538.00755,51
57,64,64914.46409,60
57,65,23384.6791,11
57,66,19549.98725,7
57,67,31798.26317,20
57,68,44385.5637,35
57,69,61380.56369,57
57,70,23041.48399,10
57,71,43011.89484,31
57,72,30141.35953,18
57,73,49766.06223,41
57,74,24174.85173,12
57,75,37365.32321,28
57,76,31284.45189,19
57,77,44483.64511,36
57,78,36074.04276,26
57,79,10817.73465,3
57,80,9875.075118,1
57,81,71275.39106,66
57,82,55905.63199,47
57,83,29668.57066,17
57,84,49533.86373,40
57,85,33196.71999,24
57,86,57508.73272,50
57,87,59392.23055,54
57,88,77970.20157,74
58,1,50873.76629,34
58,2,64711.25119,52
58,3,56709.52831,42
58,4,83889.29921,70
58,5,30084.76936,13
58,6,70973.51539,58
58,7,77794.61568,66
58,8,70295.97802,57
58,9,52796.12366,37
58,10,44888.39717,25
58,11,68503.4877,56
58,12,76831.71065,64
58,13,83990.0909,71
58,14,100208.1916,80
58,15,49002.39383,31
58,16,56408.72612,41
58,17,75492.57602,62
58,18,64853.79767,53
58,19,64579.88254,51
58,20,45788.1867,28
58,21,51518.74673,35
58,22,96745.34179,76
58,23,47747.03398,29
58,24,107406.7092,83
58,25,89834.44651,74
58,26,53251.50992,38
58,27,65733.34169,54
58,28,58162.34367,43
58,29,84741.30463,72
58,30,64047.60328,50
58,31,81333.53312,68
58,32,100730.5095,81
58,33,70993.58795,59
58,34,75748.85263,63
58,35,82469.18556,69
58,36,97950.50075,77
58,37,99417.88832,78
58,38,99915.18645,79
58,39,122294.4587,84
58,40,167804.4628,87
58,41,159827.6292,86
58,42,61019.02744,47
58,43,58594.77241,45
58,44,8623.898084,1
58,45,11105.72084,3
58,46,33262.97812,18
58,47,20867.22749,8
58,48,102152.5784,82
58,49,53329.10831,39
58,50,10266.70386,2
58,51,32366.09639,17
58,52,47778.49129,30
58,53,22522.58721,10
58,54,73162.77516,60
58,55,126628.4443,85
58,56,14643.07824,5
58,57,21573.86247,9
58,59,31151.16919,15
58,60,58164.27857,44
58,61,38394.14828,21
58,62,51760.61681,36
58,63,77687.73745,65
58,64,85422.56893,73
58,65,40061.55251,23
58,66,15704.81166,6
58,67,49586.64079,32
58,68,63587.33941,49
58,69,80521.27136,67
58,70,37071.76362,20
58,71,23129.17668,11
58,72,45211.1671,27
58,73,68056.08745,55
58,74,31752.44194,16
58,75,53762.06306,40
58,76,18827.11742,7
58,77,61057.74575,48
58,78,49712.4697,33
58,79,26700.32057,12
58,80,12110.74811,4
58,81,92732.37583,75
58,82,73428.27694,61
58,83,35036.18372,19
58,84,30858.38284,14
58,85,44342.49581,24
58,86,39782.96893,22
58,87,44967.68619,26
58,88,60008.39471,46
59,1,32843.18781,23
59,2,40310.87278,36
59,3,35768.63564,30
59,4,56447.0633,53
59,5,35489.64134,27
59,6,75972.75674,74
59,7,47169.46036,42
59,8,39236.79382,34
59,9,82905.03784,79
59,10,35749.97554,28
59,11,47254.93955,43
59,12,52039.07378,49
59,13,59307.84904,57
59,14,73752.28246,72
59,15,45845.18802,40
59,16,45733.85457,39
59,17,56122.7589,52
59,18,35882.7868,31
59,19,48610.28772,45
59,20,50886.49155,46
59,21,67040.88102,65
59,22,72895.25124,71
59,23,59359.49915,58
59,24,83140.51049,80
59,25,68563.95295,67
59,26,60429.4246,59
59,27,57261.74872,55
59,28,57441.96938,56
59,29,66381.73774,63
59,30,78421.33664,75
59,31,67540.37991,66
59,32,80122.13486,77
59,33,69775.90129,68
59,34,66902.83552,64
59,35,79504.25349,76
59,36,81889.35338,78
59,37,109613.0867,84
59,38,97330.20038,83
59,39,113239.0354,85
59,40,154133.1954,87
59,41,141472.9469,86
59,42,70836.17958,69
59,43,75005.13885,73
59,44,35756.25148,29
59,45,41932.8486,37
59,46,36175.83788,32
59,47,32074.10241,22
59,48,71575.83431,70
59,49,24670.19819,14
59,50,34841.36233,25
59,51,16121.51065,5
59,52,16849.25209,6
59,53,53669.92584,50
59,54,43447.4775,38
59,55,96280.26351,82
59,56,21547.64986,9
59,57,10258.37611,3
59,58,31151.16919,21
59,60,27025.39786,16
59,61,9155.019424,2
59,62,21912.93068,10
59,63,47281.33266,44
59,64,54695.22864,51
59,65,15192.96407,4
59,66,24992.80194,15
59,67,22337.10918,13
59,68,34240.38201,24
59,69,51198.30742,48
59,70,16913.30409,7
59,71,51116.81348,47
59,72,22324.14129,12
59,73,39821.45891,35
59,74,22241.87843,11
59,75,28392.64441,19
59,76,37271.94074,33
59,77,35233.06334,26
59,78,28646.04903,20
59,79,8644.168538,1
59,80,19051.16619,8
59,81,61641.33012,60
59,82,46147.91083,41
59,83,27854.71903,18
59,84,56856.01146,54
59,85,27478.54636,17
59,86,64145.73071,61
59,87,64377.47835,62
59,88,84357.16039,81
60,1,35654.11389,29
60,2,30096.15273,23
60,3,33173.57334,25
60,4,36707.65484,30
60,5,55452.58594,46
60,6,88444.03015,78
60,7,22445.23129,12
60,8,12375.68233,3
60,9,109310.1911,83
60,10,46169.81342,39
60,11,39770.20297,34
60,12,37759.29852,32
60,13,43909.78642,36
60,14,54046.00031,45
60,15,57571.72062,51
60,16,51148.9603,44
60,17,48989.21037,42
60,18,19197.53288,7
60,19,47577.23721,40
60,20,66990.09894,60
60,21,86895.24402,75
60,22,57085.03587,50
60,23,77893.05032,69
60,24,65913.40017,59
60,25,56795.32145,49
60,26,76237.16901,67
60,27,61804.14041,56
60,28,68373.95031,62
60,29,58651.58714,53
60,30,96742.8985,80
60,31,64868.56803,58
60,32,67908.99155,61
60,33,78351.03588,70
60,34,69318.53067,64
60,35,85440.00928,73
60,36,74864.28995,66
60,37,123354.6801,85
60,38,101914.708,81
60,39,110892.2085,84
60,40,145577.6638,87
60,41,128540.8917,86
60,42,87039.95574,76
60,43,94735.31575,79
60,44,62261.69076,57
60,45,68949.57263,63
60,46,55895.85276,47
60,47,56205.33698,48
60,48,46113.09751,38
60,49,16543.50048,5
60,50,61389.39005,54
60,51,34408.93522,26
60,52,11413.37324,2
60,53,80686.65753,71
60,54,20446.0086,8
60,55,70943.17148,65
60,56,47670.06812,41
60,57,37031.50874,31
60,58,58164.27857,52
60,59,27025.39786,17
60,61,20890.43283,9
60,62,11149.16367,1
60,63,21999.32609,11
60,64,28390.92852,19
60,65,24096.79881,14
60,66,49959.91011,43
60,67,18347.44303,6
60,68,14856.32869,4
60,69,28225.59684,18
60,70,29611.48804,21
60,71,77153.96776,68
60,72,26168.8263,16
60,73,21644.00422,10
60,74,39678.00398,33
60,75,22845.38777,13
60,76,61772.1237,55
60,77,24508.40349,15
60,78,30037.68389,22
60,79,32831.52293,24
60,80,46054.98583,37
60,81,34945.88958,28
60,82,28486.19289,20
60,83,43551.38988,35
60,84,82039.65485,72
60,85,34873.14651,27
60,86,88386.57138,77
60,87,86396.86214,74
60,88,107873.7152,82
61,1,25558.62639,19
61,2,31272.74417,27
61,3,27472.76233,22
61,4,47387.7401,48
61,5,35747.12225,31
61,6,73118.47182,74
61,7,42754.35833,43
61,8,32361.79152,28
61,9,88549.90176,81
61,10,31174.00669,26
61,11,38593.93516,34
61,12,42912.1955,44
61,13,50172.02131,52
61,14,64634.1703,66
61,15,42172.74473,41
61,16,39789.61607,36
61,17,47659.57789,49
61,18,34177.04804,29
61,19,41069.88405,38
61,20,49299.44245,50
61,21,67615.65413,70
61,22,63776.65762,65
61,23,59137.41776,59
61,24,73995.68828,76
61,25,59689.25006,60
61,26,58845.95844,58
61,27,51359.44886,53
61,28,53718.91597,54
61,29,57963.82863,57
61,30,78246.57634,79
61,31,60020.25799,61
61,32,71268.53979,73
61,33,65386.70646,67
61,34,60578.09113,62
61,35,74366.70748,77
61,36,73718.18843,75
61,37,107516.0919,85
61,38,91945.55586,83
61,39,106166.4263,84
61,40,145995.235,87
61,41,132708.5411,86
61,42,69557.12131,72
61,43,75562.31188,78
61,44,41672.19432,40
61,45,49438.2364,51
61,46,45044.99931,46
61,47,41211.02436,39
61,48,66858.06376,69
61,49,24339.26178,16
61,50,43263.63778,45
61,51,24076.89294,15
61,52,13674.67523,7
61,53,60781.86998,63
61,54,34968.58583,30
61,55,91698.13096,82
61,56,30388.04861,24
61,57,18944.05646,9
61,58,38394.14828,33
61,59,9155.019424,2
61,60,20890.43283,13
61,62,13407.75537,6
61,63,39296.03966,35
61,64,47060.31923,47
61,65,7550.322784,1
61,66,29073.9827,23
61,67,13192.39544,5
61,68,25540.4834,18
61,69,42564.25554,42
61,70,11666.18697,3
61,71,56328.69113,56
61,72,14347.40626,8
61,73,30824.71581,25
61,74,20424.34992,11
61,75,19381.41562,10
61,76,40913.06829,37
61,77,26104.04678,20
61,78,20713.22706,12
61,79,12087.23228,4
61,80,26430.32141,21
61,81,55795.75288,55
61,82,37044.38365,32
61,83,25348.36442,17
61,84,61154.31326,64
61,85,21205.16812,14
61,86,67626.99846,71
61,87,66252.98114,68
61,88,87324.83893,80
62,1,24740.92277,20
62,2,22393.23038,16
62,3,23064.37834,17
62,4,34986.72548,34
62,5,45114.69621,44
62,6,77310.65612,76
62,7,33292.42386,31
62,8,20083.75602,13
62,9,101145.7135,83
62,10,35022.78808,35
62,11,31486.70132,27
62,12,32503.92164,29
62,13,39465.27051,37
62,14,52507.64481,50
62,15,46422.6571,45
62,16,40281.30225,39
62,17,40907.57188,40
62,18,29512.73574,26
62,19,37687.83909,36
62,20,55975.09001,57
62,21,76198.4746,75
62,22,53121.86754,52
62,23,67057.79604,66
62,24,62876.1479,64
62,25,50778.48861,46
62,26,65162.56769,65
62,27,51182.79691,48
62,28,57252.33578,60
62,29,51020.37166,47
62,30,85803.10264,80
62,31,55758.45819,55
62,32,62274.52974,62
62,33,67408.28257,68
62,34,59128.62772,61
62,35,74829.49053,72
62,36,67243.47894,67
62,37,112215.2793,85
62,38,91597.91992,81
62,39,102141.3848,84
62,40,138975.3169,87
62,41,123670.7711,86
62,42,75959.08793,73
62,43,83981.73891,79
62,44,54652.04782,54
62,45,62824.15764,63
62,46,55871.35371,56
62,47,53669.82857,53
62,48,56276.43246,58
62,49,23575.89251,18
62,50,56583.54854,59
62,51,34039.84083,33
62,52,13321.91078,5
62,53,74078.79488,71
62,54,21595.73665,14
62,55,80979.86397,78
62,56,43458.12705,42
62,57,32093.55713,28
62,58,51760.61681,49
62,59,21912.93068,15
62,60,11149.16367,2
62,61,13407.75537,6
62,63,25945.86476,23
62,64,33851.72773,32
62,65,13886.10204,7
62,66,41467.18174,41
62,67,7250.359503,1
62,68,12339.88706,3
62,69,29290.09806,24
62,70,19246.48697,12
62,71,68848.12485,69
62,72,15031.28166,8
62,73,18306.45155,10
62,74,29373.54224,25
62,75,12636.99972,4
62,76,52720.33796,51
62,77,16577.25293,9
62,78,19078.29605,11
62,79,25202.70238,22
62,80,39833.48786,38
62,81,44107.83759,43
62,82,25030.15803,21
62,83,32809.4262,30
62,84,73068.35913,70
62,85,23725.5102,19
62,86,78876.96156,77
62,87,76151.84854,74
62,88,97957.32747,82
63,1,41168.60651,31
63,2,26817.61632,15
63,3,35474.66019,23
63,4,19242.2639,8
63,5,68403.49215,56
63,6,92891.16343,71
63,7,24229.57733,11
63,8,11134.21665,4
63,9,126627.7186,85
63,10,54025.38554,43
63,11,35000.27087,22
63,12,26541.86629,14
63,13,29813.89818,18
63,14,34518.9786,21
63,15,64367.89879,51
63,16,54315.98122,44
63,17,42024.73172,32
63,18,33854.82052,20
63,19,46357.68683,36
63,20,75965.5333,59
63,21,97586.80169,74
63,22,40675.47027,30
63,23,87956.76164,69
63,24,47656.42059,38
63,25,44124.21468,35
63,26,84215.8282,67
63,27,62482.72153,50
63,28,73243.01867,58
63,29,49401.34106,39
63,30,105657.0728,82
63,31,59172.88262,48
63,32,53656.40201,42
63,33,80403.98866,64
63,34,67312.12222,55
63,35,84793.28771,68
63,36,64412.50906,52
63,37,127292.1875,86
63,38,99131.94998,77
63,39,102106.5825,79
63,40,131162.9708,87
63,41,111433.7851,83
63,42,94635.50675,73
63,43,104975.7134,81
63,44,80498.48417,65
63,45,88732.96767,70
63,46,77887.78231,62
63,47,77905.7772,63
63,48,38192.52503,27
63,49,36994.11876,26
63,50,82121.70346,66
63,51,56381.22943,46
63,52,33297.66256,19
63,53,100024.6078,78
63,54,6528.820323,1
63,55,60931.0253,49
63,56,68666.83166,57
63,57,57538.00755,47
63,58,77687.73745,60
63,59,47281.33266,37
63,60,21999.32609,9
63,61,39296.03966,29
63,62,25945.86476,13
63,64,8339.940448,2
63,65,38939.72446,28
63,66,67061.00761,54
63,67,29643.17843,17
63,68,15101.40835,6
63,69,8506.229511,3
63,70,43676.46309,33
63,71,94357.95817,72
63,72,36885.28592,24
63,73,14883.72114,5
63,74,53328.56297,41
63,75,28941.31324,16
63,76,77804.09538,61
63,77,24415.92749,12
63,78,36981.18766,25
63,79,51142.93167,40
63,80,65711.643,53
63,81,24000.9646,10
63,82,17059.88401,7
63,83,55393.61808,45
63,84,98047.14826,75
63,85,43862.20568,34
63,86,103167.9003,80
63,87,99048.58917,76
63,88,121386.1514,84
64,1,49318.97113,34
64,2,34356.86206,18
64,3,43437.37815,26
64,4,22370.13048,6
64,5,76743.20907,57
64,6,100506.9462,71
64,7,23586.90346,9
64,8,16188.88277,4
64,9,134807.1425,87
64,10,62228.56239,45
64,11,41832.01407,24
64,12,32040.94283,13
64,13,33770.84498,15
64,14,34282.55238,17
64,15,72425.81905,52
64,16,62054.92873,44
64,17,47994.19817,33
64,18,36427.82578,19
64,19,53541.6889,38
64,20,84152.67183,60
64,21,105840.5374,75
64,22,42610.95661,25
64,23,96188.14108,69
64,24,47981.03493,32
64,25,47920.25122,31
64,26,92294.9954,68
64,27,69726.24252,51
64,28,81029.51167,58
64,29,54372.33886,39
64,30,113767.214,83
64,31,65010.98372,49
64,32,56337.44262,41
64,33,87708.95308,64
64,34,73944.52097,54
64,35,91531.46506,67
64,36,68536.82248,50
64,37,134696.0277,86
64,38,105245.1053,74
64,39,106342.2796,77
64,40,132739.8097,85
64,41,111586.0601,81
64,42,102644.1927,73
64,43,113191.4423,82
64,44,88500.86137,65
64,45,96418.00178,70
64,46,83720.8325,59
64,47,84592.41014,61
64,48,31950.58559,12
64,49,41727.21888,23
64,50,89459.59261,66
64,51,62621.88729,46
64,52,39797.8761,22
64,53,107841.979,79
64,54,14616.91562,3
64,55,53510.33617,37
64,56,75858.48846,56
64,57,64914.46409,48
64,58,85422.56893,62
64,59,54695.22864,40
64,60,28390.92852,11
64,61,47060.31923,29
64,62,33851.72773,16
64,63,8339.940448,1
64,65,47117.37414,30
64,66,75183.61008,55
64,67,37913.34791,21
64,68,23426.92717,8
64,69,12574.32506,2
64,70,51938.77168,35
64,71,102520.7749,72
64,72,45220.55577,27
64,73,22821.68192,7
64,74,61642.39828,43
64,75,37260.54047,20
64,76,86047.6262,63
64,77,32483.78573,14
64,78,45258.23773,28
64,79,59028.47777,42
64,80,73380.74013,53
64,81,17790.10538,5
64,82,23607.23887,10
64,83,63733.02742,47
64,84,106315.6888,76
64,85,52171.60725,36
64,86,111493.9885,80
64,87,107378.0768,78
64,88,129723.8683,84
65,1,18072.18385,12
65,2,25841.84752,21
65,3,20576.47963,15
65,4,43909.18698,46
65,5,31384.73685,27
65,6,66404.13233,73
65,7,46539.13916,50
65,8,33966.72316,33
65,9,87694.13618,82
65,10,24089.98101,18
65,11,32151.99616,28
65,12,37890.96653,36
65,13,45185.72703,47
65,14,60605.81732,66
65,15,35318.99811,35
65,16,32274.40127,29
65,17,40937.90799,42
65,18,39962.68024,39
65,19,33700.28503,31
65,20,43404.67156,44
65,21,62825.38752,69
65,22,58571.9912,64
65,23,53928.06357,60
65,24,69017.36303,76
65,25,53606.42683,59
65,26,52840.96759,57
65,27,43833.76618,45
65,28,46749.23189,51
65,29,51189.92101,54
65,30,72894.9092,79
65,31,52664.23935,56
65,32,65124.08766,72
65,33,58143.51265,63
65,34,53027.76906,58
65,35,66928.05183,75
65,36,66724.79739,74
65,37,101029.8841,85
65,38,84454.24054,81
65,39,98703.65183,84
65,40,138987.9406,87
65,41,126370.3677,86
65,42,63630.00533,70
65,43,70689.50455,78
65,44,41812.09115,43
65,45,51146.94669,53
65,46,51308.05819,55
65,47,46191.94872,48
65,48,69998.34196,77
65,49,31007.26027,25
65,50,46397.1311,49
65,51,31055.18069,26
65,52,19836.90973,14
65,53,61820.51332,67
65,54,33706.94527,32
65,55,94760.92289,83
65,56,34580.56785,34
65,57,23384.6791,17
65,58,40061.55251,40
65,59,15192.96407,10
65,60,24096.79881,20
65,61,7550.322784,3
65,62,13886.10204,8
65,63,38939.72446,37
65,64,47117.37414,52
65,66,28149.99279,23
65,67,9605.459254,4
65,68,24093.5029,19
65,69,40704.85243,41
65,70,5517.825725,1
65,71,55418.40724,61
65,72,7135.96314,2
65,73,28022.08642,22
65,74,15603.04719,11
65,75,14108.89619,9
65,76,38993.00359,38
65,77,21368.22716,16
65,78,13492.68884,5
65,79,13699.01358,6
65,80,28803.68862,24
65,81,57991.21189,62
65,82,33434.22549,30
65,83,19597.65178,13
65,84,59320.06016,65
65,85,13715.12775,7
65,86,64999.65169,71
65,87,62386.28177,68
65,88,84093.64592,80
66,1,35858.27635,28
66,2,50759.01641,48
66,3,42066.0583,38
66,4,70731.66116,71
66,5,15919.04103,5
66,6,58653.27754,55
66,7,71491.98337,72
66,8,61259.83597,62
66,9,59678.67475,57
66,10,29184.07127,18
66,11,53603.88948,51
66,12,62705.51634,64
66,13,69703.60504,70
66,14,86359.37449,80
66,15,33856.77426,24
66,16,40710.05147,34
66,17,60163.35101,58
66,18,60874.70618,61
66,19,49004.40625,43
66,20,32694.92894,23
66,21,43893.69622,41
66,22,82062.91521,75
66,23,37700.27626,30
66,24,92746.65186,82
66,25,74659.56176,73
66,26,41297.33555,35
66,27,50220.53484,46
66,28,43780.53669,40
66,29,69220.09311,69
66,30,55999.77311,53
66,31,65629.87658,65
66,32,85379.35104,78
66,33,56777.04192,54
66,34,60289.14561,59
66,35,68024.19875,67
66,36,82256.64657,76
66,37,89685.99981,81
66,38,85742.48354,79
66,39,107066.5312,84
66,40,152205.6785,87
66,41,144155.1984,86
66,42,50488.02697,47
66,43,51698.34644,49
66,44,14079.92966,3
66,45,25495.79868,14
66,46,43484.51197,39
66,47,32652.81199,22
66,48,95773.3255,83
66,49,49622.90732,44
66,50,25392.96193,13
66,51,33968.71302,25
66,52,41321.07736,36
66,53,34579.18315,26
66,54,61838.87165,63
66,55,120593.1002,85
66,56,21579.39092,10
66,57,19549.98725,9
66,58,15704.81166,4
66,59,24992.80194,12
66,60,49959.91011,45
66,61,29073.9827,17
66,62,41467.18174,37
66,63,67061.00761,66
66,64,75183.61008,74
66,65,28149.99279,16
66,67,37661.7175,29
66,68,52237.25791,50
66,69,68667.46477,68
66,70,23925.53595,11
66,71,27382.3207,15
66,72,31852.83886,20
66,73,55740.22486,52
66,74,16643.13925,6
66,75,40659.86495,33
66,76,12280.05675,1
66,77,47776.51806,42
66,78,35438.33807,27
66,79,17276.3974,7
66,80,12375.68781,2
66,81,84865.0738,77
66,82,60413.57782,60
66,83,19381.15295,8
66,84,32157.47188,21
66,85,29443.33802,19
66,86,39162.15071,31
66,87,39945.67953,32
66,88,59374.98575,56
67,1,17535.7912,12
67,2,18243.84421,13
67,3,16529.36377,10
67,4,34632.37369,33
67,5,39259.7036,41
67,6,70097.96226,74
67,7,40190.90303,43
67,8,25924.60324,22
67,9,97045.96981,84
67,10,27914.12439,25
67,11,26308.92415,23
67,12,29725.57414,27
67,13,36980.2972,37
67,14,51647.11411,56
67,15,39280.17738,42
67,16,33075.29443,32
67,17,35646.34614,34
67,18,36692.56364,35
67,19,31105.36435,30
67,20,49156.24068,49
67,21,69775.41255,73
67,22,50593.68253,54
67,23,60479.78886,64
67,24,60804.39574,66
67,25,46848.48593,47
67,26,58227.32105,61
67,27,44078.62983,45
67,28,50026.6762,53
67,29,45926.39875,46
67,30,79059.55266,79
67,31,49580.82606,50
67,32,58435.53364,62
67,33,60169.74109,63
67,34,52247.46257,57
67,35,67709.01649,70
67,36,61993.42221,67
67,37,105011.8742,85
67,38,84606.35889,80
67,39,96024.59466,83
67,40,134106.164,87
67,41,119939.5052,86
67,42,69004.06263,72
67,43,77477.51525,78
67,44,51402.25377,55
67,45,60684.89813,65
67,46,58103.28348,60
67,47,54334.78841,58
67,48,62623.07178,68
67,49,30047.20903,28
67,50,55566.94486,59
67,51,36742.33027,36
67,52,19090.6462,16
67,53,71422.89973,76
67,54,24187.5131,21
67,55,87158.77865,81
67,56,43215.15433,44
67,57,31798.26317,31
67,58,49586.64079,51
67,59,22337.10918,17
67,60,18347.44303,14
67,61,13192.39544,7
67,62,7250.359503,2
67,63,29643.17843,26
67,64,37913.34791,39
67,65,9605.459254,4
67,66,37661.7175,38
67,68,14623.99776,9
67,69,31100.26299,29
67,70,14033.57277,8
67,71,64817.10199,69
67,72,8094.896286,3
67,73,18470.92948,15
67,74,23810.7568,19
